block_order,judgment,video_id
1,mentalizing,15
1,mentalizing,10
1,mentalizing,11
2,likeability,16
2,likeability,9
2,likeability,4
3,mentalizing,17
3,mentalizing,6
3,mentalizing,7
4,likeability,7
4,likeability,10
4,likeability,2
5,self_other,13
5,self_other,3
5,self_other,17
6,mentalizing,8
6,mentalizing,12
6,mentalizing,20
7,self_other,16
7,self_other,7
7,self_other,8
8,mentalizing,21
8,mentalizing,3
8,mentalizing,9
9,likeability,19
9,likeability,18
9,likeability,12
10,mentalizing,5
10,mentalizing,2
10,mentalizing,13
11,likeability,13
11,likeability,3
11,likeability,14
12,self_other,2
12,self_other,4
12,self_other,6
13,mentalizing,1
13,mentalizing,16
13,mentalizing,4
14,self_other,19
14,self_other,11
14,self_other,9
15,likeability,8
15,likeability,20
15,likeability,6
16,self_other,5
16,self_other,18
16,self_other,20
17,likeability,21
17,likeability,1
17,likeability,11
18,mentalizing,19
18,mentalizing,14
18,mentalizing,18
19,self_other,15
19,self_other,21
19,self_other,14
20,likeability,15
20,likeability,5
20,likeability,17
21,self_other,1
21,self_other,12
21,self_other,10
