block_order,judgment,video_id
1,likeability,7
1,likeability,10
1,likeability,2
2,self_other,19
2,self_other,9
2,self_other,11
3,mentalizing,10
3,mentalizing,15
3,mentalizing,11
4,likeability,20
4,likeability,6
4,likeability,8
5,mentalizing,17
5,mentalizing,6
5,mentalizing,7
6,likeability,1
6,likeability,21
6,likeability,11
7,mentalizing,20
7,mentalizing,8
7,mentalizing,12
8,likeability,15
8,likeability,17
8,likeability,5
9,self_other,7
9,self_other,8
9,self_other,16
10,likeability,13
10,likeability,3
10,likeability,14
11,self_other,6
11,self_other,4
11,self_other,2
12,likeability,4
12,likeability,16
12,likeability,9
13,mentalizing,3
13,mentalizing,21
13,mentalizing,9
14,self_other,17
14,self_other,13
14,self_other,3
15,mentalizing,13
15,mentalizing,5
15,mentalizing,2
16,self_other,14
16,self_other,15
16,self_other,21
17,mentalizing,4
17,mentalizing,16
17,mentalizing,1
18,self_other,10
18,self_other,1
18,self_other,12
19,likeability,18
19,likeability,12
19,likeability,19
20,self_other,5
20,self_other,18
20,self_other,20
21,mentalizing,19
21,mentalizing,14
21,mentalizing,18
