block_order,judgment,video_id
1,mentalizing,10
1,mentalizing,15
1,mentalizing,11
2,self_other,9
2,self_other,11
2,self_other,19
3,likeability,16
3,likeability,4
3,likeability,9
4,mentalizing,17
4,mentalizing,7
4,mentalizing,6
5,likeability,7
5,likeability,10
5,likeability,2
6,mentalizing,8
6,mentalizing,12
6,mentalizing,20
7,likeability,17
7,likeability,15
7,likeability,5
8,self_other,8
8,self_other,7
8,self_other,16
9,likeability,21
9,likeability,1
9,likeability,11
10,self_other,18
10,self_other,5
10,self_other,20
11,likeability,13
11,likeability,14
11,likeability,3
12,self_other,1
12,self_other,10
12,self_other,12
13,mentalizing,9
13,mentalizing,3
13,mentalizing,21
14,self_other,14
14,self_other,15
14,self_other,21
15,mentalizing,13
15,mentalizing,5
15,mentalizing,2
16,likeability,8
16,likeability,20
16,likeability,6
17,self_other,13
17,self_other,3
17,self_other,17
18,likeability,12
18,likeability,19
18,likeability,18
19,mentalizing,1
19,mentalizing,16
19,mentalizing,4
20,self_other,2
20,self_other,4
20,self_other,6
21,mentalizing,14
21,mentalizing,19
21,mentalizing,18
