block_order,judgment,video_id
1,likeability,8
1,likeability,6
1,likeability,20
2,self_other,18
2,self_other,20
2,self_other,5
3,mentalizing,10
3,mentalizing,11
3,mentalizing,15
4,likeability,9
4,likeability,16
4,likeability,4
5,mentalizing,7
5,mentalizing,6
5,mentalizing,17
6,likeability,15
6,likeability,17
6,likeability,5
7,mentalizing,12
7,mentalizing,8
7,mentalizing,20
8,self_other,13
8,self_other,17
8,self_other,3
9,mentalizing,9
9,mentalizing,21
9,mentalizing,3
10,self_other,1
10,self_other,10
10,self_other,12
11,mentalizing,5
11,mentalizing,13
11,mentalizing,2
12,likeability,19
12,likeability,18
12,likeability,12
13,self_other,4
13,self_other,2
13,self_other,6
14,likeability,1
14,likeability,11
14,likeability,21
15,self_other,8
15,self_other,16
15,self_other,7
16,likeability,13
16,likeability,3
16,likeability,14
17,mentalizing,1
17,mentalizing,4
17,mentalizing,16
18,self_other,15
18,self_other,21
18,self_other,14
19,mentalizing,18
19,mentalizing,14
19,mentalizing,19
20,self_other,19
20,self_other,9
20,self_other,11
21,likeability,2
21,likeability,7
21,likeability,10
