block_order,judgment,video_id
1,likeability,3
1,likeability,14
1,likeability,13
2,self_other,17
2,self_other,13
2,self_other,3
3,mentalizing,10
3,mentalizing,15
3,mentalizing,11
4,likeability,5
4,likeability,15
4,likeability,17
5,self_other,20
5,self_other,18
5,self_other,5
6,likeability,21
6,likeability,1
6,likeability,11
7,self_other,16
7,self_other,7
7,self_other,8
8,mentalizing,17
8,mentalizing,7
8,mentalizing,6
9,likeability,10
9,likeability,7
9,likeability,2
10,self_other,1
10,self_other,10
10,self_other,12
11,mentalizing,8
11,mentalizing,12
11,mentalizing,20
12,self_other,11
12,self_other,9
12,self_other,19
13,mentalizing,9
13,mentalizing,3
13,mentalizing,21
14,likeability,8
14,likeability,20
14,likeability,6
15,mentalizing,5
15,mentalizing,2
15,mentalizing,13
16,likeability,12
16,likeability,19
16,likeability,18
17,self_other,6
17,self_other,4
17,self_other,2
18,mentalizing,16
18,mentalizing,4
18,mentalizing,1
19,self_other,21
19,self_other,15
19,self_other,14
20,likeability,4
20,likeability,9
20,likeability,16
21,mentalizing,19
21,mentalizing,18
21,mentalizing,14
